objectid;restricao;escola;codigo_inep;municipio;localizacao;localidade_dif;endereco;telefone;porte_escola;etapas_modalidade;outras_ofertas_educ;latitude;longitude;cre;classif_porte;cod_idt;tp;cod_ibge_mun;ens_medio_tempo_integral;tp_risco
1315;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSOR OLINTHO DE OLIVEIRA;43108172;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R DA REPUBLICA 635, 635 CIDADE BAIXA. 90050-321 Porto Alegre - RS.;(51) 32283674;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-29.65785036;-51.70897496;1;4;10817;Escola Regular;4314902;0;Sem Risco Mapeado
1316;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JOCELI CORREA;43176771;Jóia;Rural;Área de assentamento;R ASSENTAMENTO RONDINHA 90 INTERIOR, 90 INTERIOR. INTERIOR. 98180-000 Jóia - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.60245637;-52.21942169;36;3;17677;Escola Regular;4311155;0;Sem Risco Mapeado
1320;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN AURELIO PORTO;43087590;Montenegro;Urbana;A escola não está em área de localização diferenciada;R RUA JOAO PESSOA 611, 611 CENTRO. 92510-045 Montenegro - RS.;(51) 36326860;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-31.7571379;-52.3338823;2;3;8759;Escola Regular;4312401;0;Risco Hidrológico
1325;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROF AURI BESCHORNER;43118941;Salvador do Sul;Rural;A escola não está em área de localização diferenciada;R FELIPE EDMUNDO RENNER SN, SN CAMPESTRE BAIXO IN. 95752-000 Salvador do Sul - RS.;;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.34124704;-49.74436485;2;3;11894;Escola Regular;4316501;0;Sem Risco Mapeado
1328;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED MORADA DO VALE I;43069444;Gravataí;Urbana;A escola não está em área de localização diferenciada;AV ANITA GARIBALDI 817 PREDIO, 817 PREDIO. MORADA DO VALE I. 94085-190 Gravataí - RS.;(51) 34316449;Mais de 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.4619424;-52.2005531;28;6;6944;Escola Regular;4309209;0;Sem Risco Mapeado
1329;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED BARAO DE ANTONINA;43153640;Taquari;Urbana;A escola não está em área de localização diferenciada;R ADAO BIZARRO DE CASTRO 037, 037 COLONIA 20 DE SETEMB. 95860-000 Taquari - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.61445225;-51.34645529;3;4;15364;Escola Regular;4321303;0;Sem Risco Mapeado
1330;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED VICENTE GUERRA;43090028;Nova Alvorada;Urbana;A escola não está em área de localização diferenciada;R LAURO LEITAO 1042 PREDIO, 1042 PREDIO. CENTRO. 95985-000 Nova Alvorada - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.72646;-53.80095;25;4;9002;Escola Regular;4312757;0;Sem Risco Mapeado
1332;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ERMINDO VIER;43126430;Santa Rosa;Rural;A escola não está em área de localização diferenciada;ROD RODOVIA BR472 SN, SN GUIA LOPES. 98783-550 Santa Rosa - RS.;(55) 35139090;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-29.39957759;-51.262256;17;3;12643;Escola Regular;4317202;0;Sem Risco Mapeado
1337;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RACHEL MELLO;43101259;Pelotas;Urbana;A escola não está em área de localização diferenciada;AV AVENIDA ENGENHEIRO ILDEFONSO S 4670 SANGA FUND, 4670 SANGA FUND. TRES VENDAS. 96060-290 Pelotas - RS.;(53) 32744219;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-31.319813;-54.104256;5;5;10125;Escola Regular;4314407;0;Risco Hidrológico
1339;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED AMANTINO VIEIRA HOFFMANN;43014208;André da Rocha;Urbana;A escola não está em área de localização diferenciada;R PROF HORTENCIO MACHADO 1866, 1866 CENTRO. 95310-000 André da Rocha - RS.;(54) 21155020;Até 50 matrículas de escolarização;Ensino Médio;;-28.64555736;-50.59411103;16;2;1420;Escola Regular;4300661;0;Sem Risco Mapeado
1340;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PORTO ALEGRE;43107036;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R JOAO DALLEGRAVE, 130 MORRO SANTANA. 91260-170 Porto Alegre - RS.;(51) 33877988;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-27.3286804;-53.31821926;1;4;10703;Escola Regular;4314902;0;Sem Risco Mapeado
1344;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS FELICIANO JORGE ALBERTO;43112161;Redentora;Urbana;A escola não está em área de localização diferenciada;AV CONSTANTE LUIZ GEMELLI 662 PREDIO, 662 PREDIO. CENTRO. 98550-000 Redentora - RS.;(55) 35561160;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional, Educação de Jovens Adultos;Atendimento Educacional Especializado, Atividade Complementar;-29.70405038;-52.76372193;21;4;11216;Escola Regular;4315404;1;Sem Risco Mapeado
1349;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED OSORIO BRAGA;43174523;Itaqui;Rural;A escola não está em área de localização diferenciada;ETR ITAOINTERIOR 335, 335 INTERIOR. 97660-000 Itaqui - RS.;;Até 50 matrículas de escolarização;Ensino Médio;;-29.73761;-51.16591;10;2;26012;Escola Regular;4310603;0;Não analisada
1350;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED MAURICIO SIROTSKY SOBRINHO;43211623;Novo Hamburgo;Urbana;A escola não está em área de localização diferenciada;R HUMAITA 465, 465 SANTO AFONSO. 93425-100 Novo Hamburgo - RS.;(51) 35252370;Entre 201 e 500 matrículas de escolarização;Ensino Médio;Atendimento Educacional Especializado;-29.50660269;-53.89775509;2;4;18995;Escola Regular;4313409;0;Sem Risco Mapeado
1354;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MARIA JOSE MABILDE;43106757;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R PRESIDENTE VARGAS 129, 129 ARQUIPELAGO. 90090-000 Porto Alegre - RS.;(51) 32116332;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-28.264964;-52.402253;1;3;10675;Escola Regular;4314902;0;Risco Hidrológico
1356;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PADRE MANOEL GONZALES;43147054;Sarandi;Rural;A escola não está em área de localização diferenciada;AV BRASIL 575 INTERIOR, 575 INTERIOR. DISTRITO DE BARREIRINHO. 99575-000 Sarandi - RS.;(54) 33611866;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-28.501771;-50.9139259;39;3;14705;Escola Regular;4320107;0;Sem Risco Mapeado
1359;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED ENGENHEIRO FREDERICO HORTA BARBOSA;43026630;Minas do Leão;Urbana;A escola não está em área de localização diferenciada;AV GETULIO VARGAS 2165, 2165 CENTRO. 96755-000 Minas do Leão - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação de Jovens Adultos;Atendimento Educacional Especializado;-29.273;-51.879;12;4;2663;Escola Regular;4312252;0;Sem Risco Mapeado
1362;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED SANTA CLARA;43083641;Santa Clara do Sul;Urbana;A escola não está em área de localização diferenciada;R CORONEL DIEL 373 CENTRO, 373 CENTRO. CENTRO. 95915-000 Santa Clara do Sul - RS.;;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.94007318;-51.56164903;3;5;8364;Escola Regular;4316758;0;Sem Risco Mapeado
1376;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PE SIMAO MOSER;43088414;Mostardas;Urbana;A escola não está em área de localização diferenciada;R XV DE NOVEMBRO 230 CASA, 230 CASA. CENTRO. 96270-000 Mostardas - RS.;(51) 36731353;Entre 201 e 500 matrículas de escolarização;Ensino Médio;;-32.0292028;-53.3941925;11;4;8841;Escola Regular;4312500;0;Sem Risco Mapeado
1381;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ED BAS BARRAGEM DO RIO PASSO FUNDO;43055966;Entre Rios do Sul;Urbana;A escola não está em área de localização diferenciada;R LUCIMAR ISAIAS BIESEK 125, 125 CENTRO. 99645-000 Entre Rios do Sul - RS.;(54) 35441176;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.300374;-54.2591082;15;3;5596;Escola Regular;4306957;0;Sem Risco Mapeado
1382;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ARROIO DO CARVALHO;43130291;Santo Antônio da Patrulha;Rural;A escola não está em área de localização diferenciada;ETR IMIGRANTES 4158, 4158 ARROIO DO CARVALHO. 95500-000 Santo Antônio da Patrulha - RS.;(51) 36622184;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-28.40271561;-54.94997837;11;3;13029;Escola Regular;4317608;0;Sem Risco Mapeado
1383;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED DOM HERMETO;43162312;Uruguaiana;Urbana;A escola não está em área de localização diferenciada;R JULIO DE CASTILHOS 3256, 3256 CENTRO. 97501-670 Uruguaiana - RS.;(55) 34142017;Mais de 1000 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-27.29630393;-53.49885982;10;6;16231;Escola Regular;4322400;0;Sem Risco Mapeado
1389;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED WILLIBALDO BERNARDO SAMRSLA CIEP;43171575;Taquara;Urbana;A escola não está em área de localização diferenciada;R RUA OSWALDO CRUZ 225, 225 EMPRESA. 95603-620 Taquara - RS.;(51) 35423322;Entre 501 e 1000 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.0282045;-54.3535378;2;5;17157;Escola Regular;4321204;1;Sem Risco Mapeado
1390;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN AFONSO MATHIAS FERRARI;43110614;Progresso;Rural;A escola não está em área de localização diferenciada;ROD RS 423 15 KM, 15 KM. BATOVIRA INTERIOR. 95925-000 Progresso - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-30.13798674;-51.32857554;3;2;11061;Escola Regular;4315156;0;Sem Risco Mapeado
1395;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RIO JACUI;43029248;Cachoeira do Sul;Urbana;A escola não está em área de localização diferenciada;R MAJOR OURIQUES 1905, 1905 SANTO ANTONIO. 96506-296 Cachoeira do Sul - RS.;(51) 37223044;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.09195607;-50.97332781;24;3;2924;Escola Regular;4303004;0;Sem Risco Mapeado
1402;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PROFESSORA MARIA BANDARRA WESTPHALEN;43175783;Cruz Alta;Urbana;A escola não está em área de localização diferenciada;R DIARIO SERRANO, 260 BAIRRO DO SOL. 98030-410 Cruz Alta - RS.;(55) 33248086;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-29.1492944;-51.2036642;9;4;17578;Escola Regular;4306106;1;Sem Risco Mapeado
1404;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN DE BRASILIA;43025170;Bom Retiro do Sul;Urbana;A escola não está em área de localização diferenciada;R SENADOR PINHEIRO MACHADO 3881 PREDIO, 3881 PREDIO. SAO JOAO. 95870-000 Bom Retiro do Sul - RS.;(51) 37661151;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;;-28.62374037;-53.09434579;3;4;2517;Escola Regular;4302402;0;Sem Risco Mapeado
1405;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED HEITOR VILLA LOBOS;43069410;Gravataí;Urbana;A escola não está em área de localização diferenciada;R OTELO ROSA 118, 118 COHAB C. 94030-140 Gravataí - RS.;(51) 34845558;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-30.0865126;-51.2273637;28;4;6941;Escola Regular;4309209;0;Sem Risco Mapeado
1418;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED BENTO GONCALVES DA SILVA;43017851;Itapuca;Urbana;A escola não está em área de localização diferenciada;R MATIAS ZANETTE 35, 35 CENTRO. 95997-000 Itapuca - RS.;(51) 36133156;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental, Ensino Médio;;-30.0269894;-51.13156741;25;3;1785;Escola Regular;4310579;1;Sem Risco Mapeado
1426;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;NUCL E EJA E CP SUELI RODRIGUES DA SILVA;43213030;Charqueadas;Urbana;A escola não está em área de localização diferenciada;AV DOS JASMINS SN, SN 96745-000 Charqueadas - RS.;(51) 36582478;Entre 201 e 500 matrículas de escolarização;Educação de Jovens Adultos;;-27.90948141;-53.31394257;12;4;26041;Escola Prisional;4305355;0;Sem Risco Mapeado
1429;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;NUCL E EJA E CP MARIO QUINTANA;43170803;Santa Maria;Urbana;A escola não está em área de localização diferenciada;R SERAFIM VALANDRO 369, 369 CENTRO. 97010-480 Santa Maria - RS.;(55) 32230777;Entre 51 e 200 matrículas de escolarização;Educação de Jovens Adultos;;-29.183184;-51.1663516;8;3;17080;Escola Regular;4316907;0;Sem Risco Mapeado
1440;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN CAMILA FURTADO ALVES;43106013;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R ALMIRANTE BARROSO 79, 79 FLORESTA. 90220-021 Porto Alegre - RS.;(51) 23140950;Entre 51 e 200 matrículas de escolarização;Ensino Fundamental;;-30.3372153;-50.275669;1;3;10601;Escola Regular;4314902;0;Risco Hidrológico
1442;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ANTONIO SILVEIRA;43161588;Tupanciretã;Urbana;A escola não está em área de localização diferenciada;R BENTO GONCALVES 596 PREDIO, 596 PREDIO. BAIRRO BECK. 98170-000 Tupanciretã - RS.;(55) 32722646;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-31.0263164;-53.0406691;9;4;16158;Escola Regular;4322202;0;Sem Risco Mapeado
1445;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST IND EM JOAQUIM GATEN CASSEMIRO;43089879;Nonoai;Rural;Terra indígena;AV AREA INDIGENA NONOAI SN, SN INT. 99600-000 Nonoai - RS.;;Entre 51 e 200 matrículas de escolarização;Educação Infantil, Ensino Fundamental;;-29.18172636;-51.49463381;7;3;8987;Escola Indígena;4312708;0;Sem Risco Mapeado
1446;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;COL ESTADUAL PONCHO VERDE;43165060;Mato Leitão;Urbana;A escola não está em área de localização diferenciada;R LEOPOLDO ALOISIO HINTERHOLZ 688 PREDIO, 688 PREDIO. CENTRO. 95835-000 Mato Leitão - RS.;(51) 37841139;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-29.97168098;-50.13407146;6;4;16506;Escola Regular;4312153;0;Sem Risco Mapeado
1451;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RUY RAMOS;43103952;Piratini;Urbana;A escola não está em área de localização diferenciada;AV PERIMETRAL 2410 PREDIO ESC, 2410 PREDIO ESC. CENTRO. 96490-000 Piratini - RS.;(53) 32571434;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;;-29.7113161;-51.2273743;5;4;10395;Escola Regular;4314605;0;Sem Risco Mapeado
1454;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED DARTAGNAN TUBINO;43111491;Quaraí;Urbana;A escola não está em área de localização diferenciada;AV SETE DE SETEMBRO 1313, 1313 CENTRO. 97560-000 Quaraí - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Educação de Jovens Adultos;Atendimento Educacional Especializado;-27.7871385;-53.934273;19;4;11149;Escola Regular;4315305;0;Sem Risco Mapeado
1457;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED PROFA LUCILLE FRAGOSO DE ALBUQUERQUE;43098436;Passo Fundo;Urbana;A escola não está em área de localização diferenciada;R ARTHUR KUSS 158, 158 VERA CRUZ. 99042-230 Passo Fundo - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-28.79932761;-51.61382731;7;4;9843;Escola Regular;4314100;0;Sem Risco Mapeado
1460;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN MARIA QUITERIA;43079180;Jaguarão;Rural;A escola não está em área de localização diferenciada;EST QUILOMBINHO SN, SN RURAL. 96300-000 Jaguarão - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-30.10035893;-51.31930414;5;2;7918;Escola Regular;4311007;0;Sem Risco Mapeado
1463;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED MILITINA PEREIRA ALVAREZ;43132588;São Borja;Rural;A escola não está em área de localização diferenciada;R ROQUE GONZALES 482 NHUPORA, 482 NHUPORA. VILA DE NHUPORA. 97670-000 São Borja - RS.;(55) 34342103;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio;Atendimento Educacional Especializado;-28.26301755;-52.3972328;35;4;13258;Escola Regular;4318002;0;Sem Risco Mapeado
1467;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS MED JARDIM AMERICA;43012388;Capão do Leão;Urbana;A escola não está em área de localização diferenciada;AV TRES DE MAIO 3100, 3100 JARDIM AMERICA. 96160-000 Capão do Leão - RS.;(53) 31998003;Entre 201 e 500 matrículas de escolarização;Ensino Médio;;-27.77999006;-54.25021038;5;4;19033;Escola Regular;4304663;0;Sem Risco Mapeado
1472;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ERICO VERISSIMO;43131255;Santo Antônio das Missões;Rural;A escola não está em área de localização diferenciada;VL MANOA SN, SN ZONA RURAL. 97870-000 Santo Antônio das Missões - RS.;;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.7382097;-52.4209027;32;2;13125;Escola Regular;4317707;0;Sem Risco Mapeado
1474;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN GRACILIANO RAMOS;43115950;Rodeio Bonito;Rural;A escola não está em área de localização diferenciada;R ADRIANO SPERANDIO 84 PREDIO, 84 PREDIO. DISTRITO. 98365-000 Rodeio Bonito - RS.;(55) 37983194;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.7673214;-50.03057037;20;2;11595;Escola Regular;4315909;0;Sem Risco Mapeado
1479;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN RIO GRANDE DO SUL;43066313;General Câmara;Rural;A escola não está em área de localização diferenciada;R ERNESTO ALVES 136 CASA, 136 CASA. SANTO AMARO DO SUL. 95820-000 General Câmara - RS.;(51) 36143012;Até 50 matrículas de escolarização;Ensino Fundamental;;-29.9490226;-50.9368543;12;2;6631;Escola Regular;4308805;0;Sem Risco Mapeado
1480;ESCOLA ATENDE EXCLUSIVAMENTE ALUNOS COM DEFICIÊNCIA;ESC EST ESPEC KELI MEISE MACHADO;43174361;Novo Hamburgo;Urbana;A escola não está em área de localização diferenciada;R JOSE TRENZ FILHO 134, 134 SAO JOSE. 93534-570 Novo Hamburgo - RS.;(51) 35244402;Até 50 matrículas de escolarização;Ensino Fundamental;;-30.06530079;-51.16800583;2;2;17436;Escola Especial;4313409;0;Sem Risco Mapeado
1482;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;INST EST EDUC SANTO ANTONIO;43130801;Santo Antônio da Patrulha;Urbana;A escola não está em área de localização diferenciada;AV AFFONSO PORTO EMERIM 1655, 1655 PITANGUEIRAS. 95500-000 Santo Antônio da Patrulha - RS.;(51) 36621791;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental, Ensino Médio, Educação Profissional;Atendimento Educacional Especializado;-29.1580761;-51.5157676;11;4;13080;Escola Regular;4317608;0;Sem Risco Mapeado
1486;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN ISRAELINA MARTINS SILVEIRA;43045502;Chapada;Rural;A escola não está em área de localização diferenciada;R LOTARIO FELDKIRCHER SN 0, SN 0. DISTRITO DE BOI PRET. 99555-000 Chapada - RS.;(54) 33334060;Até 50 matrículas de escolarização;Ensino Fundamental;Atendimento Educacional Especializado;-30.1052;-51.24553;39;2;4550;Escola Regular;4305306;0;Sem Risco Mapeado
1489;ESCOLA EM FUNCIONAMENTO E SEM RESTRIÇÃO DE ATENDIMENTO;ESC EST ENS FUN PROFESSORA AURORA PEIXOTO DE AZEVEDO;43106854;Porto Alegre;Urbana;A escola não está em área de localização diferenciada;R PEDRO DOS SANTOS SA 50 PREDIO, 50 PREDIO. SARANDI. 91120-150 Porto Alegre - RS.;;Entre 201 e 500 matrículas de escolarização;Ensino Fundamental;;-29.9943016;-51.3119933;1;4;10685;Escola Regular;4314902;0;Risco Hidrológico
