objectid;cod_ibge;cod_ses;cod_regiao_uf;macrorregiao_saude;regiao_saude;nome_regiao_saude;crs;municipio;cod_cnes;nome_da_unidade;telefone;nome_razao_social;cod_tipo_un;ds_tipo_un;ds_natureza;tp_gestao;latitude;longitude;equipamento;pics;rbc;raps;complemento;cep;endereco;status;tp_rede_raps
1512;4306767;430676;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Eldorado do Sul;2224852;ESF NELSON MARCHEZAN;;PREFEITURA MUNICIPAL DE ELDORADO DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.09915912;-51.66113915;UBS;0;0;Sem dispositivo específico de saúde mental;;92990-000;RUA SINDOLFO DA SILVA, 485 - PARQUE ELDORADO;ATIVO;Atenção Básica
1514;4304358;430435;478;Sul;22;REGIÃO 22 - PAMPA;07ª CRS;Candiota;2261510;POSTO DE SAUDE DA VILA OPERARIA;;PREFEITURA MUNICIPAL DE CANDIOTA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.45868683;-53.66243509;UBS;0;0;Sem dispositivo específico de saúde mental;;96495-000;RUA 8, 853 - VILA OPERARIA;ATIVO;Atenção Básica
1516;4316105;431610;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Ronda Alta;4053095;UNIDADE BASICA DE SAUDE ESF 4 RONDA ALTA;;PREFEITURA MUNICIPAL DE RONDA ALTA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.7907614;-52.80577;UBS;1;0;Sem dispositivo específico de saúde mental;;99670-000;RUA RIO BRANCO, 1095 - IPIRANGA;ATIVO;Atenção Básica
1517;4304507;430450;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Canguçu;6802001;POSTO DE SAUDE PANTANOSO;;PREFEITURA MUNICIPAL DE CANGUCU;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.18399592;-52.71866095;UBS;0;0;Sem dispositivo específico de saúde mental;;96600-000;PANTANOSO, S/N - 2 DISTRITO;ATIVO;Atenção Básica
1518;4316907;431690;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Santa Maria;3290018;UNIDADE ESF URLANDIA;;PREFEITURA MUNICIPAL DE SANTA MARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.71261679;-53.82426373;UBS;1;0;Sem dispositivo específico de saúde mental;;97070-700;RUA VALDIR COSTA DA SILVA, 495 - VILA URLANDIA;ATIVO;Atenção Básica
1519;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264811;UNIDADE DE SAUDE VILA IPIRANGA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0270732;-51.14922;UBS;1;0;Sem dispositivo específico de saúde mental;;91370-000;RUA ALBERTO SILVA, 1830 - VILA IPIRANGA;ATIVO;Atenção Básica
1520;4304408;430440;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Canela;2235544;UNIDADE DE SAUDE DR RUY VIANNA ROCHA;;PREFEITURA MUNICIPAL DE CANELA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.3700079;-50.8368133;UBS;0;0;Sem dispositivo específico de saúde mental;;95683-364;RUA PRIMEIRO DE JANEIRO, 909 - SANTA MARTA;ATIVO;Atenção Básica
1522;4305603;430560;468;Missioneira;12;REGIÃO 12 - PORTAL DAS MISSÕES;09ª CRS;Colorado;2263009;POSTO DE SAUDE DE VISTA ALEGRE;;PREFEITURA MUNICIPAL DE COLORADO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.43167312;-52.96648153;UBS;1;0;Sem dispositivo específico de saúde mental;;99460-000;DISTRITO VISTA ALEGRE, S/N - RURAL;ATIVO;Atenção Básica
1524;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;7355114;CSE COMUNIDADE SOCIO EDUCATIVA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.08010171;-51.23340179;UBS;0;0;Sem dispositivo específico de saúde mental;;90810-150;RUA JACUI, 120 - VILA CRUZEIRO DO SUL;ATIVO;Atenção Básica
1525;4321907;432190;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Três Passos;6768695;POSTO ESF ERICO VERISSIMO TRES PASSOS;;PREFEITURA MUNICIPAL DE TRES PASSOS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.4578289;-53.9411255;UBS;0;1;Sem dispositivo específico de saúde mental;;98600-000;AV OSVALDO ARANHA, 122 - ERICO VERISSIMO;ATIVO;Atenção Básica
1526;4315701;431570;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Rio Pardo;2235897;UNIDADE DE SAUDE RINCAO DEL REY;;PREFEITURA MUNICIPAL DE RIO PARDO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.89222673;-52.38853503;UBS;0;0;Sem dispositivo específico de saúde mental;;96640-000;RINCAO DEL REY, S/N - 3 DISTRITO;ATIVO;Atenção Básica
1527;4307708;430770;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Esteio;2229854;UBS ESPERANCA;;MUNICIPIO DE ESTEIO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.86073161;-51.15535186;UBS;0;0;Sem dispositivo específico de saúde mental;;93285-500;RUA TRICAMPEAO DO MUNDO, 132 - VILA ESPERANCA;ATIVO;Atenção Básica
1529;4311403;431140;485;Vales;29;REGIÃO 29 - VALES E MONTANHAS;16ª CRS;Lajeado;2251361;ESTRATEGIA DE SAUDE DA FAMILIA JARDIM DO CEDRO;;MUNICIPIO DE LAJEADO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.4828039;-51.9883616;UBS;1;1;Sem dispositivo específico de saúde mental;;95901-352;RUA OCTAVIO TRIERWEILER, 1520 - JARDIM DO CEDRO;ATIVO;Atenção Básica
1530;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;5007518;UNIDADE DE SAUDE RINCAO;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.1133119;-51.1652653;UBS;1;0;Sem dispositivo específico de saúde mental;;91787-288;ESTRADA AFONSO LOURENCO MARIANTE, 1262 - BELEM VELHO;ATIVO;Atenção Básica
1531;4305108;430510;479;Serra;23;REGIÃO 23 - CAXIAS E HORTÊNSIAS;05ª CRS;Caxias do Sul;2223198;UBS VILA SECA;;PREFEITURA MUNICIPAL DE CAXIAS DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.0678968;-50.9756844;UBS;0;0;Sem dispositivo específico de saúde mental;;95010-000;RUA ILARIO BALBINOTTI, 132 - DISTR VILA SECA;ATIVO;Atenção Básica
1532;4321709;432170;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Três Coroas;3562832;UNIDADE BASICA SAUDE VILA NOVA;;PREFEITURA MUNICIPAL DE TRES COROAS;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.529;-50.782436;UBS;1;0;Sem dispositivo específico de saúde mental;;95660-000;RUA PORTO ALEGRE, 470 - VILA NOVA;ATIVO;Atenção Básica
1533;4305934;430593;481;Serra;25;REGIÃO 25 - VINHEDOS E BASALTO;05ª CRS;Coronel Pilar;2236990;POSTO DE SAUDE MUNICIPAL CORONEL PILAR;;MUNICIPIO DE CORONEL PILAR;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2723455;-51.685407;UBS;1;1;Sem dispositivo específico de saúde mental;;95726-000;RUA IRMA ANSELMA, 50 - CENTRO;ATIVO;Atenção Básica
1535;4306403;430640;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;Dois Irmãos;7862458;ESF PRIMAVERA;;PREFEITURA MUNCIPAL DE DOIS IRMAOS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.58782396;-51.09776746;UBS;1;0;Sem dispositivo específico de saúde mental;;93950-000;RUA SAO LEOPOLDO, 244 - PRIMAVERA;ATIVO;Atenção Básica
1536;4313490;431349;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Novo Barreiro;2234653;POSTO DE SAUDE NOVO BARREIRO;;PREFEITURA MUNICIPAL DE NOVA SANTA RITA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.9079853;-53.110572;UBS;1;1;OT;;98338-000;RUA PRIMEIRO DE MAIO, 15 - CENTRO;ATIVO;Atenção Básica
1537;4313656;431365;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Palmares do Sul;2954478;UBS NARA LISA MARQUES MONTEIRO;;PREFEITURA MUNICIPAL DE PALMARES DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.25980434;-50.5122672;UBS;0;0;Sem dispositivo específico de saúde mental;;95540-000;AVENIDA PALMARES, 1510 - CENTRO;ATIVO;Atenção Básica
1539;4313706;431370;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Palmeira das Missões;2235056;ESF VIII RURAL;;PREFEITURA MUNICIPAL DE PALMEIRA DAS MISSOES;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.86338673;-53.23175241;UBS;1;0;Sem dispositivo específico de saúde mental;;97940-000;AVN INDEPENDENCIA, 826 - CENTRO;ATIVO;Atenção Básica
1541;4321600;432160;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Tramandaí;645818;EQUIPE DE SAUDE DA FAMILIA MARIO TOTTA;;PREFEITURA MUNICIPAL DE TRAMANDAI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.0104915;-50.1578372;UBS;1;0;Sem dispositivo específico de saúde mental;;95590-000;RUA MARIO TOTTA ESQUINA PRINCESA ISABEL, S/N - LITORAL;ATIVO;Atenção Básica
1543;4300604;430060;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Alvorada;2228785;UBS UMBU ALVORADA;(51) 94828740;PREFEITURA MUNICIPAL DE ALVORADA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.98949835;-51.04700326;UBS;0;0;Sem dispositivo específico de saúde mental;;94810-000;RUA VISTA ALEGRE, 996 - UMBU;ATIVO;Atenção Básica
1545;4312500;431250;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Mostardas;6895255;ESF IV PEDRO GAUTERIO;;PERFEITURA MUNICIPAL DE MOSTARDAS;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.03805613;-50.86757562;UBS;0;0;Sem dispositivo específico de saúde mental;;96270-000;RSC 101, KM 145 - VALIM;ATIVO;Atenção Básica
1548;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2237350;UNIDADE DE SAUDE RECREIO DA DIVISA;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.12377601;-51.1077226;UBS;1;0;Sem dispositivo específico de saúde mental;;91560-000;ESTRADA JOAO DE OLIVEIRA REMIAO, 6252 - LOMBA DO PINHEIRO;ATIVO;Atenção Básica
1549;4310330;431033;461;Metropolitana;5;REGIÃO 05 - BONS VENTOS;18ª CRS;Imbé;980641;USF CENTRO I IMBÉ;;PREFEITURA MUNICIPAL DE IMBE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.96614245;-50.13636655;UBS;0;0;Sem dispositivo específico de saúde mental;;95625-000;RUA ARARANGUA, 512 - CENTRO;ATIVO;Atenção Básica
1550;4301305;430130;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Arroio Grande;2232200;POSTO MEDICO DE SANTA IZABEL;;PREFEITURA MUNICIPAL DE ARROIO GRANDE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-32.1184461;-52.5972035;UBS;0;0;Sem dispositivo específico de saúde mental;;96330-000;PRACA DA ALIANCA, S/N - SANTA IZABEL;ATIVO;Atenção Básica
1551;4314506;431450;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Pinheiro Machado;2818779;ESF ZONA NORTE PINHEIRO MACHADO;;PREFEITURA MUNICIPAL DE PINHEIRO MACHADO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.574345;-53.380251;UBS;0;0;OT;;96470-000;RUA DOIS DE MAIO, 353 - CENTRO;ATIVO;Atenção Básica
1552;4303509;430350;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Camaquã;9981691;APS 10 CENTRO DE IMUNIZACAO;;PREFEITURA MUNICIPAL DE CAMAQUA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.84837877;-51.81483847;UBS;0;0;Sem dispositivo específico de saúde mental;;96780-086;RUA CRISTOVAO GOMES DE ANDRADE, 630 - CENTRO;ATIVO;Atenção Básica
1553;4315404;431540;476;Norte;20;REGIÃO 20 - ROTA DA PRODUÇÃO;15ª CRS;Redentora;7082096;POSTO DE SAUDE SAO JOAO DO IRAPUA;5535561101;SECRETARIA MUNICIPAL DE SAUDE;72;UNIDADE DE ATENCAO A SAUDE INDIGENA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.527059;-53.668898;UBS;0;0;Sem dispositivo específico de saúde mental;;98550-000;AREA INDIGENA SAO JOAO DO IRAPUA, S/N - INTERIOR;ATIVO;Atenção Básica
1555;4309308;430930;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;Guaíba;2225948;ESF PEDRAS BRANCAS;;PREFEITURA MUNICIPAL DE GUAIBA;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.16803911;-51.38979342;UBS;0;0;Sem dispositivo específico de saúde mental;;92722-120;RUA JOSE CARLOS FERREIRA, 341 - PEDRAS BRANCAS;ATIVO;Atenção Básica
1556;4309209;430920;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Gravataí;5687624;USF GRANVILLE GRAVATAI;;PREFEITURA MUNICIPAL DE GRAVATAI;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9361845;-50.9501907;UBS;0;0;Sem dispositivo específico de saúde mental;;94180-000;RUA CAPITAO JOAO DORNELLES, 235 - GRANVILLE;ATIVO;Atenção Básica
1557;4304705;430470;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Carazinho;4504976;ESF CENTRO CARAZINHO;;PREFEITURA MUNICIPAL DE CARAZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.28342343;-52.79423997;UBS;0;0;Sem dispositivo específico de saúde mental;;99500-000;AVENIDA PATRIA, 719 - CENTRO;ATIVO;Atenção Básica
1559;4320404;432040;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Serafina Corrêa;3091163;UBS ESF SANTIN;;PREFEITURA MUNICIPAL DE SERAFINA CORREA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.71637344;-51.94558166;UBS;0;1;Sem dispositivo específico de saúde mental;;99250-000;VIA MODENA, 122 - SANTIN;ATIVO;Atenção Básica
1560;4316808;431680;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Santa Cruz do Sul;2255111;ESF DOUTOR PEDRO EGGLER;;PREFEITURA MUNICIPAL DE SANTA CRUZ DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.55971213;-52.33489683;UBS;0;0;Sem dispositivo específico de saúde mental;;96815-200;RUA DR PEDRO EGGLER, S/N - MONTE ALVERNE;ATIVO;Atenção Básica
1564;4316808;431680;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Santa Cruz do Sul;9050523;ESF LINHA MONTE ALVERNE;;MUNICIPIO DE SANTA CRUZ DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6623879;-52.4016459;UBS;0;0;Sem dispositivo específico de saúde mental;;96815-200;ERS 418, 1500 - INTERIOR;ATIVO;Atenção Básica
1565;4316907;431690;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Santa Maria;3445453;UNIDADE ESF ALTO DA BOA VISTA;;PREFEITURA MUNICIPAL DE SANTA MARIA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.67700169;-53.85678287;UBS;1;0;Sem dispositivo específico de saúde mental;;97035-250;RUA 26, 500 - NOVA SANTA MARTA;ATIVO;Atenção Básica
1566;4315750;431575;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Riozinho;2227096;UNIDADE BASICA DE SAUDE DE RIOZINHO;;FUNDO MUNICIPAL DE SAUDE DE RIOZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.6412592;-50.4595285;UBS;1;1;"NAAB; OT";;95695-000;RUA SETE DE SETEMBRO, 72 - CENTRO;ATIVO;Atenção Básica
1568;4307906;430790;482;Serra;26;REGIÃO 26 - UVA VALE;05ª CRS;Farroupilha;6691579;UNIDADE BASICA DE SAUDE MONTE PASQUAL;;PREFEITURA MUNICIPAL DE FARROUPILHA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.2243847;-51.3170697;UBS;1;1;Sem dispositivo específico de saúde mental;;95178-484;RUA SANTO AUGUSTO, 820 - MONTE PASQUAL;ATIVO;Atenção Básica
1569;4320008;432000;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Sapucaia do Sul;3451232;ESF OSWALDO CRUZ;;PREFEITURA MUNICIPAL DE SAPUCAIA DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.8163385;-51.1314938;UBS;1;0;Sem dispositivo específico de saúde mental;;93222-450;RUA BEIRA CAMPOS, 95 - VARGAS;ATIVO;Atenção Básica
1570;4304606;430460;464;Metropolitana;8;REGIÃO 08 - VALE DO CAÍ E METROPOLITANA;01ª CRS;Canoas;6725856;UBS RIO BRANCO CANOAS;;MUNICIPIO DE CANOAS;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.9570869;-51.177706;UBS;1;0;Sem dispositivo específico de saúde mental;;92200-610;RUA EDGAR FRITZ MULLER, 83 - RIO BRANCO;ATIVO;Atenção Básica
1571;4321303;432130;486;Vales;30;REGIÃO 30 - VALE DA LUZ;16ª CRS;Taquari;2251612;UBS FRANCISCO BANANEIRA;;PREFEITURA MUNICIPAL DE TAQUARI;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.78817326;-51.85413555;UBS;0;0;Sem dispositivo específico de saúde mental;;95860-000;RUA DA PAZ, 515 - PRADO;ATIVO;Atenção Básica
1572;4304705;430470;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Carazinho;4516710;EAP INTERIOR CARAZINHO;;PREFEITURA MUNICIPAL DE CARAZINHO;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.2933273;-52.8930139;UBS;0;0;Sem dispositivo específico de saúde mental;;99500-000;SAO BENTO, INTERIOR - SAO BENTO;ATIVO;Atenção Básica
1573;4321329;432132;471;Norte;15;REGIÃO 15 - CAMINHO DAS ÁGUAS;02ª CRS;Taquaruçu do Sul;2700859;UNIDADE DE SAUDE DA FAMILIA TAQUARUCU DO SUL;;PREFEITURA MUNICIPAL DE TAQUARUCU DO SUL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-27.4014736;-53.4678188;UBS;1;1;Sem dispositivo específico de saúde mental;;98410-000;RUA PERU, 24 - CENTRO;ATIVO;Atenção Básica
1574;4318705;431870;463;Metropolitana;7;REGIÃO 07 - VALE DOS SINOS;01ª CRS;São Leopoldo;5761573;UNIDADE BASICA DE SAUDE PINHEIRO;;PREFEITURA MUNICIPAL DE SAO LEOPOLDO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.7636121;-51.1213597;UBS;0;0;Sem dispositivo específico de saúde mental;;93042-490;RUA TRAVESSA FRANCISCO CAMARA, 200 - PINHEIRO;ATIVO;Atenção Básica
1575;4322533;432253;484;Vales;28;REGIÃO 28 - VINTE E OITO;13ª CRS;Vale do Sol;3180603;ESF FAXINAL DE DENTRO;;PREFEITURA MUNICIPAL DE VALE DO SOL;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.69054246;-52.64362903;UBS;0;1;Sem dispositivo específico de saúde mental;;96878-000;FAXINAL DE DENTRO, S/N - INTERIOR;ATIVO;Atenção Básica
1577;4314902;431490;466;Metropolitana;10;REGIÃO 10 - CAPITAL E VALE DO GRAVATAÍ;01ª CRS;Porto Alegre;2264986;UNIDADE DE SAUDE PRIMEIRO DE MAIO;;PREFEITURA MUNICIPAL DE PORTO ALEGRE;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-30.095212;-51.1784225;UBS;1;0;Sem dispositivo específico de saúde mental;;91712-320;AV PROF OSCAR PEREIRA, 6199 - CASCATA;ATIVO;Atenção Básica
1578;4323358;432335;474;Norte;18;REGIÃO 18 - ARAUCÁRIAS;06ª CRS;Vila Lângaro;2244489;POSTO DE SAUDE VILA LANGARO;;PREFEITURA MUNICIPAL DE VILA LANGARO;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.1131934;-52.1397482;UBS;1;1;OT;;99955-000;RUA 22 DE OUTUBRO, 5105 - CENTRO;ATIVO;Atenção Básica
1580;4320404;432040;473;Norte;17;REGIÃO 17 - PLANALTO;06ª CRS;Serafina Corrêa;2259990;CENTRO MUNICIPAL DE SAUDE DE SERAFINA CORREA;;PREFEITURA MUNICIPAL DE SERAFINA CORREA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-28.71021431;-51.9295302;UBS;0;0;OT;;99250-000;RUA COSTA E SILVA, 639 - CENTRO;ATIVO;Atenção Básica
1581;4314027;431402;457;Centro-Oeste;1;REGIÃO 01 - VERDES CAMPOS;04ª CRS;Paraíso do Sul;2234343;UNIDADE BASICA VILA PARAISO;;PREFEITURA MINICIPAL DE PARAISO DO SUL;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.67042354;-53.14404632;UBS;0;0;Sem dispositivo específico de saúde mental;;96530-000;RUA THEODOR WURTH, 208 - VILA PARAISO;ATIVO;Atenção Básica
1582;4304507;430450;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Canguçu;3432580;POSTO DE SAUDE 14 MARCO;;PREFEITURA MUNICIPAL DE CANGUCU;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.557;-52.8196108;UBS;0;0;Sem dispositivo específico de saúde mental;;96600-000;PASSO DO LOURENCO, S/N - 4 DISTRITO;ATIVO;Atenção Básica
1584;4301602;430160;478;Sul;22;REGIÃO 22 - PAMPA;07ª CRS;Bagé;2261383;UBS CAIC;;SMSMA PREFEITURA MUNICIPAL DE BAGE;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-31.30268283;-54.1106493;UBS;1;0;Sem dispositivo específico de saúde mental;;96400-110;AVENIDA TUPY SILVEIRA, 3298 - CENTRO;ATIVO;Atenção Básica
1585;4317301;431730;477;Sul;21;REGIÃO 21 - SUL;03ª CRS;Santa Vitória do Palmar;7450486;ESF PINHOS SANTA VITORIA DO PALMAR;;PREFEITURA MUNICIPAL DE SANTA VITORIA DO PALMAR;1;POSTO DE SAUDE;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-33.5276175;-53.3767753;UBS;0;0;Sem dispositivo específico de saúde mental;;96230000;RUA ANDRADAS, 492 - PINHOS;ATIVO;Atenção Básica
1589;4310108;431010;462;Metropolitana;6;REGIÃO 06 - VALE DO PARANHANA E COSTA SERRA;01ª CRS;Igrejinha;2227509;UNIDADE DE SAUDE VILA NOVA IGREJINHA;;PREFEITURA MUNICIPAL DE IGREJINHA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.57837556;-50.80587111;UBS;0;0;Sem dispositivo específico de saúde mental;;95650-000;RUA WILSON EVANDRO PETZINGER, 161 - VILA NOVA;ATIVO;Atenção Básica
1590;4308805;430880;465;Metropolitana;9;REGIÃO 09 - CARBONÍFERA/COSTA DOCE;01ª CRS;General Câmara;2226790;CENTRO DE SAUDE DE GENERAL CAMARA ATENCAO BASICA;;PREFEITURA MUNICIPAL DE GENERAL CAMARA;2;CENTRO DE SAUDE/UNIDADE BASICA;ADMINISTRAÇÃO PÚBLICA;MUNICIPAL;-29.90586854;-51.76159393;UBS;0;0;OT;;95820-000;RUA JANUARIO BATISTA, 531 - CENTRO;ATIVO;Atenção Básica
